CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment,AOV,Purchase_Frequency_Yearly,CLV
16866.0,141,3,207.73999999999998,2,4,1,241,Lost,69.24666666666666,4.866666666666667,337.00044444444444
16869.0,23,4,817.12,4,4,3,443,Loyal Customers,204.28,4.256559766763848,869.530029154519
16871.0,22,6,2812.34,4,5,5,455,Champions,468.72333333333336,6.366279069767442,2984.023546511628
16872.0,77,3,680.02,2,4,3,243,Need Attention,226.67333333333332,3.7889273356401385,858.8487889273356
16873.0,5,6,7123.62,5,5,5,555,Champions,1187.27,6.066481994459833,7202.552077562326
16875.0,67,5,2095.53,3,4,5,345,Loyal Customers,419.10600000000005,6.103678929765887,2558.088461538462
16877.0,12,6,846.62,5,5,3,553,Loyal Customers,141.10333333333332,6.186440677966102,872.9274011299435
16878.0,84,1,13.3,2,2,1,221,Hibernating,13.3,1.2943262411347518,17.2145390070922
16880.0,31,7,1491.43,4,5,4,454,Champions,213.0614285714286,7.6268656716417915,1624.9908955223884
16881.0,67,1,432.0,3,2,2,322,Potential Loyalists,432.0,1.2207357859531773,527.3578595317726
16882.0,67,3,705.12,3,4,3,343,Loyal Customers,235.04,3.6622073578595318,860.7652173913043
16883.0,187,2,272.48,1,3,2,132,About to Sleep,136.24,4.078212290502793,555.6156424581005
16884.0,38,2,429.84000000000003,3,3,2,332,Potential Loyalists,214.92000000000002,2.225609756097561,478.32804878048785
16885.0,15,3,450.41,4,4,2,442,Potential Loyalists,150.13666666666668,3.1196581196581197,468.3750712250713
16887.0,35,1,192.32999999999998,3,2,1,321,Promising,192.32999999999998,1.1027190332326284,212.0859516616314
16889.0,195,3,1578.67,1,4,4,144,About to Sleep,526.2233333333334,6.403508771929824,3369.6757309941518
16891.0,2,5,742.43,5,4,3,543,Loyal Customers,148.486,5.013736263736264,744.4696428571428
16892.0,1,5,518.19,5,4,3,543,Loyal Customers,103.638,5.0,518.19
16893.0,367,1,145.93,1,2,1,121,Hibernating,145.93,-365.0,-53264.450000000004
16895.0,65,1,202.27,3,2,1,321,Promising,202.27,1.212624584717608,245.27757475083058
16897.0,299,2,289.78,1,3,2,132,About to Sleep,144.89,10.895522388059701,1578.65223880597
16898.0,26,3,501.03,4,4,3,443,Loyal Customers,167.01,3.2205882352941178,537.8704411764705
16899.0,8,6,1271.06,5,5,4,554,Champions,211.84333333333333,6.117318435754189,1295.91312849162
16900.0,17,3,887.11,4,4,3,443,Loyal Customers,295.7033333333333,3.137535816618911,927.779799426934
16902.0,116,1,1706.88,2,2,4,224,Need Attention,1706.88,1.46,2492.0448
16903.0,29,1,363.2,4,2,2,422,Potential Loyalists,363.2,1.083086053412463,393.3768545994065
16904.0,4,16,3653.75,5,5,5,555,Champions,228.359375,16.132596685082873,3684.0296961325967
16905.0,5,7,3037.6,5,5,5,555,Champions,433.9428571428571,7.077562326869805,3071.2576177285314
16906.0,82,4,559.59,2,4,3,243,Need Attention,139.8975,5.140845070422535,719.1913732394366
16907.0,29,5,928.76,4,4,3,443,Loyal Customers,185.752,5.415430267062314,1005.927002967359
16909.0,72,1,379.14,3,2,2,322,Potential Loyalists,379.14,1.2414965986394557,470.70102040816323
16910.0,4,8,1508.96,5,5,4,554,Champions,188.62,8.066298342541437,1521.465193370166
16912.0,29,11,2555.58,4,5,5,455,Champions,232.32545454545453,11.913946587537092,2767.9130563798217
16913.0,290,1,113.44,1,2,1,121,Hibernating,113.44,4.802631578947368,544.8105263157894
16914.0,36,1,183.76,3,2,1,321,Promising,183.76,1.106060606060606,203.24969696969694
16915.0,9,6,621.6800000000001,5,5,3,553,Loyal Customers,103.61333333333334,6.134453781512605,635.6112044817927
16916.0,24,2,562.41,4,3,3,433,Potential Loyalists,281.205,2.134502923976608,600.232894736842
16917.0,277,1,391.52,1,2,2,122,About to Sleep,391.52,4.101123595505618,1605.6719101123592
16918.0,50,6,1068.82,3,5,4,354,Loyal Customers,178.13666666666666,6.930379746835443,1234.554746835443
16919.0,156,11,2592.25,2,5,5,255,Need Attention,235.6590909090909,19.11904761904762,4505.577380952382
16921.0,61,1,154.18,3,2,1,321,Promising,154.18,1.1967213114754098,184.51049180327868
16923.0,12,19,7069.08,5,5,5,555,Champions,372.0568421052632,19.59039548022599,7288.740677966102
16924.0,21,3,829.89,4,4,3,443,Loyal Customers,276.63,3.1739130434782608,877.9995652173913
16926.0,371,1,230.25,1,2,1,121,Hibernating,230.25,-73.0,-16808.25
16927.0,116,3,543.05,2,4,3,243,Need Attention,181.01666666666665,4.38,792.853
16928.0,80,17,2814.7,2,5,5,255,Need Attention,165.5705882352941,21.695804195804197,3592.187062937063
16929.0,4,7,1295.39,5,5,4,554,Champions,185.0557142857143,7.058011049723757,1306.125276243094
16930.0,26,3,378.89,4,4,2,442,Potential Loyalists,126.29666666666667,3.2205882352941178,406.7495588235294
16931.0,5,21,4554.87,5,5,5,555,Champions,216.89857142857142,21.232686980609415,4605.339473684209
16932.0,53,1,150.23000000000002,3,2,1,321,Promising,150.23000000000002,1.1661341853035143,175.188338658147
16933.0,1,2,563.23,5,3,3,533,Potential Loyalists,281.615,2.0,563.23
16934.0,55,2,931.03,3,3,3,333,Potential Loyalists,465.515,2.347266881028939,1092.6879421221865
16936.0,26,1,261.9,4,2,2,422,Potential Loyalists,261.9,1.0735294117647058,281.15735294117644
16938.0,9,4,2711.6800000000003,5,4,5,545,Champions,677.9200000000001,4.089635854341736,2772.44593837535
16940.0,52,3,3049.88,3,4,5,345,Loyal Customers,1016.6266666666667,3.4872611464968157,3545.242675159236
16942.0,13,9,1904.99,5,5,4,554,Champions,211.66555555555556,9.305949008498583,1969.748866855524
16943.0,212,3,816.73,1,4,3,143,About to Sleep,272.24333333333334,7.1103896103896105,1935.756168831169
16945.0,22,19,4345.5,4,5,5,455,Champions,228.71052631578948,20.159883720930235,4610.777616279071
16947.0,236,1,406.48,1,2,2,122,About to Sleep,406.48,2.8076923076923075,1141.2707692307692
16948.0,139,3,435.02,2,4,2,242,Need Attention,145.00666666666666,4.823788546255507,699.4814977973568
16949.0,4,6,1286.27,5,5,4,554,Champions,214.37833333333333,6.0497237569060776,1296.9296961325967
16950.0,57,3,1178.56,3,4,4,344,Loyal Customers,392.8533333333333,3.5436893203883497,1392.1501618122977
16951.0,135,3,1277.75,2,4,4,244,Need Attention,425.9166666666667,4.74025974025974,2018.9556277056276
16952.0,109,2,167.61,2,3,1,231,Lost,83.805,2.840466926070039,238.04533073929963
16953.0,30,1,20.8,4,2,1,421,New Customers,20.8,1.0863095238095237,22.595238095238095
16954.0,1,9,2085.08,5,5,5,555,Champions,231.67555555555555,9.0,2085.08
16955.0,185,4,518.67,1,4,3,143,About to Sleep,129.6675,8.066298342541437,1045.9367403314916
16956.0,18,1,308.74,4,2,2,422,Potential Loyalists,308.74,1.0488505747126438,323.8221264367816
16957.0,239,2,416.64,1,3,2,132,About to Sleep,208.32,5.748031496062992,1197.4299212598423
16959.0,87,1,117.35000000000001,2,2,1,221,Hibernating,117.35000000000001,1.3082437275985663,153.52240143369178
16960.0,39,3,507.05,3,4,3,343,Loyal Customers,169.01666666666668,3.3486238532110093,565.9732415902141
16961.0,116,1,234.17,2,2,1,221,Hibernating,234.17,1.46,341.8882
16963.0,187,1,110.55000000000001,1,2,1,121,Hibernating,110.55000000000001,2.0391061452513966,225.4231843575419
16965.0,227,1,201.19,1,2,1,121,Hibernating,201.19,2.6258992805755397,528.3046762589928
16966.0,8,7,2154.97,5,5,5,555,Champions,307.8528571428571,7.136871508379888,2197.1062849162004
16967.0,189,1,319.02,1,2,2,122,About to Sleep,319.02,2.062146892655367,657.8661016949152
16968.0,4,2,439.43,5,3,2,532,Potential Loyalists,219.715,2.016574585635359,443.07168508287293
16969.0,39,3,650.41,3,4,3,343,Loyal Customers,216.8033333333333,3.3486238532110093,725.9928134556575
16971.0,38,1,357.21,3,2,2,322,Potential Loyalists,357.21,1.1128048780487805,397.50503048780485
16976.0,267,1,251.51999999999998,1,2,2,122,About to Sleep,251.51999999999998,3.686868686868687,927.321212121212
16978.0,78,1,344.33,2,2,2,222,Need Attention,344.33,1.2673611111111112,436.3904513888889
16979.0,4,6,1852.0,5,5,4,554,Champions,308.6666666666667,6.0497237569060776,1867.3480662983427
16980.0,255,2,1028.46,1,3,4,134,About to Sleep,514.23,6.576576576576577,3381.8729729729735
16982.0,61,1,384.06,3,2,2,322,Potential Loyalists,384.06,1.1967213114754098,459.6127868852459
16983.0,13,7,1905.87,5,5,4,554,Champions,272.26714285714286,7.237960339943342,1970.6587818696883
16984.0,88,2,4459.52,2,3,5,235,Need Attention,2229.76,2.6258992805755397,5855.125179856116
16985.0,17,10,5464.12,4,5,5,455,Champions,546.412,10.458452722063036,5714.624068767908
16986.0,30,2,1873.2,4,3,4,434,Potential Loyalists,936.6,2.1726190476190474,2034.875
16987.0,3,7,1616.8,5,5,4,554,Champions,230.97142857142856,7.038567493112948,1625.7079889807162
16988.0,5,1,126.12,5,2,1,521,New Customers,126.12,1.0110803324099722,127.5174515235457
16989.0,7,6,1133.25,5,5,4,554,Champions,188.875,6.100278551532034,1152.1901114206128
16990.0,219,1,179.0,1,2,1,121,Hibernating,179.0,2.4829931972789114,444.4557823129251
16992.0,11,5,1614.31,5,4,4,544,Champions,322.86199999999997,5.140845070422535,1659.7835211267604
16996.0,30,6,1456.96,4,5,4,454,Champions,242.82666666666668,6.517857142857142,1582.7095238095237
16997.0,288,3,702.0,1,4,3,143,About to Sleep,234.0,14.03846153846154,3285.0000000000005
16998.0,150,4,295.0,2,4,2,242,Need Attention,73.75,6.7592592592592595,498.4953703703704
16999.0,23,2,484.82,4,3,2,432,Potential Loyalists,242.41,2.128279883381924,515.9163265306122
17001.0,1,11,3989.57,5,5,5,555,Champions,362.6881818181818,11.0,3989.57
17002.0,86,3,1493.73,2,4,4,244,Need Attention,497.91,3.9107142857142856,1947.1837500000001
17004.0,46,2,1312.1399999999999,3,3,4,334,Potential Loyalists,656.0699999999999,2.28125,1496.6596874999998
17006.0,5,4,781.78,5,4,3,543,Loyal Customers,195.445,4.044321329639889,790.442382271468
17007.0,51,6,889.9300000000001,3,5,3,353,Loyal Customers,148.3216666666667,6.9523809523809526,1031.1887301587303
17010.0,18,1,195.36,4,2,1,421,New Customers,195.36,1.0488505747126438,204.9034482758621
17011.0,30,1,270.9,4,2,2,422,Potential Loyalists,270.9,1.0863095238095237,294.28124999999994
17014.0,8,3,583.4300000000001,5,4,3,543,Loyal Customers,194.4766666666667,3.0586592178770946,594.8378491620111
17015.0,29,3,1838.6100000000001,4,4,4,444,Champions,612.87,3.249258160237389,1991.3728486646885
17017.0,3,20,8694.26,5,5,5,555,Champions,434.713,20.110192837465565,8742.162258953169
17018.0,41,2,920.1,3,3,3,333,Potential Loyalists,460.05,2.246153846153846,1033.343076923077
17019.0,11,4,1258.08,5,4,4,544,Champions,314.52,4.112676056338028,1293.5188732394365
17022.0,31,1,71.0,4,2,1,421,New Customers,71.0,1.0895522388059702,77.35820895522389
17024.0,45,3,95.85,3,4,1,341,Lost,31.95,3.411214953271028,108.98831775700934
17025.0,61,3,357.77,3,4,2,342,Potential Loyalists,119.25666666666666,3.5901639344262293,428.1509836065573
17026.0,185,2,154.82999999999998,1,3,1,131,Lost,77.41499999999999,4.033149171270718,312.2262430939226
17027.0,79,6,877.5600000000001,2,5,3,253,Need Attention,146.26000000000002,7.630662020905923,1116.0606271777006
17029.0,111,2,716.0,2,3,3,233,Need Attention,358.0,2.8627450980392157,1024.8627450980393
17030.0,64,1,146.87,3,2,1,321,Promising,146.87,1.2086092715231789,177.5084437086093
17031.0,12,2,380.35,5,3,2,532,Potential Loyalists,190.175,2.062146892655367,392.1687853107345
17033.0,86,3,1030.14,2,4,4,244,Need Attention,343.38000000000005,3.9107142857142856,1342.8610714285717
17034.0,16,3,745.52,4,4,3,443,Loyal Customers,248.50666666666666,3.128571428571429,777.4708571428572
17035.0,246,2,433.53000000000003,1,3,2,132,About to Sleep,216.76500000000001,6.083333333333333,1318.65375
17037.0,88,1,1267.32,2,2,4,224,Need Attention,1267.32,1.3129496402877698,1663.9273381294963
17038.0,30,1,112.4,4,2,1,421,New Customers,112.4,1.0863095238095237,122.10119047619047
17040.0,138,1,449.73,2,2,2,222,Need Attention,449.73,1.6008771929824561,719.9625
17041.0,27,3,1071.49,4,4,4,444,Champions,357.16333333333336,3.230088495575221,1153.669174041298
17042.0,3,5,1036.58,5,4,4,544,Champions,207.31599999999997,5.027548209366391,1042.2911845730027
17043.0,32,4,1735.18,4,4,4,444,Champions,433.795,4.37125748502994,1896.2296407185627
17044.0,25,1,948.48,4,2,4,424,Potential Loyalists,948.48,1.0703812316715542,1015.2351906158358
17045.0,113,3,339.44,2,4,2,242,Need Attention,113.14666666666666,4.32806324110672,489.7059288537549
17046.0,157,1,642.02,2,2,3,223,Need Attention,642.02,1.7464114832535884,1121.2311004784688
17047.0,85,3,1100.9,2,4,4,244,Need Attention,366.9666666666667,3.896797153024911,1429.9946619217083
17048.0,118,3,925.35,2,4,3,243,Need Attention,308.45,4.415322580645161,1361.9062499999998
17049.0,3,9,5655.03,5,5,5,555,Champions,628.3366666666666,9.049586776859504,5686.1871900826445
17050.0,96,6,3185.64,2,5,5,255,Need Attention,530.9399999999999,8.11111111111111,4306.513333333332
17051.0,194,1,240.89000000000001,1,2,1,121,Hibernating,240.89000000000001,2.122093023255814,511.1909883720931
17052.0,28,1,399.09,4,2,2,422,Potential Loyalists,399.09,1.0798816568047338,430.9699704142012
17053.0,131,1,498.48,2,2,3,223,Need Attention,498.48,1.553191489361702,774.2348936170213
17054.0,28,5,1356.33,4,4,4,444,Champions,271.26599999999996,5.399408284023669,1464.6758875739642
17058.0,82,3,1179.89,2,4,4,244,Need Attention,393.2966666666667,3.855633802816901,1516.4079225352111
17059.0,30,5,3080.39,4,4,5,445,Champions,616.078,5.431547619047619,3346.2569940476187
17060.0,266,1,234.24,1,2,1,121,Hibernating,234.24,3.65,854.976
17061.0,74,11,5232.2300000000005,2,5,5,255,Need Attention,475.65727272727275,13.75,6540.2875
17062.0,314,4,533.33,1,4,3,143,About to Sleep,133.3325,28.076923076923077,3743.5663461538466
17063.0,21,7,1461.14,4,5,4,454,Champions,208.73428571428573,7.405797101449275,1545.843768115942
17064.0,59,3,855.45,3,4,3,343,Loyal Customers,285.15000000000003,3.5667752442996745,1017.0659609120523
17068.0,12,21,4552.14,5,5,5,555,Champions,216.76857142857145,21.652542372881356,4693.590677966102
17069.0,28,9,2709.7000000000003,4,5,5,455,Champions,301.0777777777778,9.718934911242604,2926.155325443787
17070.0,114,1,304.24,2,2,2,222,Need Attention,304.24,1.4484126984126984,440.66507936507935
17071.0,28,9,2429.03,4,5,5,455,Champions,269.89222222222224,9.718934911242604,2623.0649408284025
17073.0,18,4,1446.09,4,4,4,444,Champions,361.5225,4.195402298850575,1516.732327586207
17075.0,18,4,834.12,4,4,3,443,Loyal Customers,208.53,4.195402298850575,874.8672413793104
17076.0,36,3,841.0799999999999,3,4,3,343,Loyal Customers,280.35999999999996,3.318181818181818,930.2854545454543
17078.0,36,2,378.2,3,3,2,332,Potential Loyalists,189.1,2.212121212121212,418.31212121212116
17079.0,78,1,118.80000000000001,2,2,1,221,Hibernating,118.80000000000001,1.2673611111111112,150.56250000000003
17080.0,22,2,287.62,4,3,2,432,Potential Loyalists,143.81,2.122093023255814,305.17819767441864
17081.0,25,2,288.91,4,3,2,432,Potential Loyalists,144.455,2.1407624633431084,309.24384164222874
17082.0,33,2,2003.85,4,3,4,434,Potential Loyalists,1001.925,2.1921921921921923,2196.412162162162
17083.0,109,3,1405.78,2,4,4,244,Need Attention,468.5933333333333,4.260700389105058,1996.5357976653695
17084.0,35,2,2747.9900000000002,3,3,5,335,Potential Loyalists,1373.9950000000001,2.205438066465257,3030.2608761329307
17085.0,123,5,1562.4,2,4,4,244,Need Attention,312.48,7.510288065843621,2346.814814814815
17086.0,7,6,2050.08,5,5,4,554,Champions,341.68,6.100278551532034,2084.3431754874655
17088.0,28,4,1991.01,4,4,4,444,Champions,497.7525,4.319526627218935,2150.055177514793
17090.0,4,7,1974.65,5,5,4,554,Champions,282.09285714285716,7.058011049723757,1991.014502762431
17091.0,3,9,3827.76,5,5,5,555,Champions,425.3066666666667,9.049586776859504,3848.8495867768597
17092.0,50,4,1774.03,3,4,4,344,Loyal Customers,443.5075,4.620253164556962,2049.116930379747
17094.0,322,1,302.0,1,2,2,122,About to Sleep,302.0,8.295454545454545,2505.2272727272725
17095.0,23,3,1324.16,4,4,4,444,Champions,441.3866666666667,3.192419825072886,1409.0915451895044
17096.0,15,4,1022.13,4,4,4,444,Champions,255.5325,4.15954415954416,1062.898717948718
17097.0,2,8,954.42,5,5,4,554,Champions,119.3025,8.021978021978022,957.0420329670329
17100.0,18,2,971.74,4,3,4,434,Potential Loyalists,485.87,2.0977011494252875,1019.2100574712645
17101.0,10,4,1621.73,5,4,4,544,Champions,405.4325,4.101123595505618,1662.7287921348313
17102.0,262,1,25.5,1,2,1,121,Hibernating,25.5,3.5096153846153846,89.4951923076923
17105.0,159,2,665.78,2,3,3,233,Need Attention,332.89,3.526570048309179,1173.9599033816426
17107.0,33,6,10797.48,4,5,5,455,Champions,1799.58,6.576576576576577,11835.075675675676
17109.0,29,6,881.29,4,5,3,453,Loyal Customers,146.88166666666666,6.498516320474778,954.5129080118694
17110.0,165,1,163.29999999999998,2,2,1,221,Hibernating,163.29999999999998,1.8159203980099503,296.53980099502485
17111.0,47,1,231.61,3,2,1,321,Promising,231.61,1.1442006269592477,265.0083072100314
17114.0,6,8,801.12,5,5,3,553,Loyal Customers,100.14,8.11111111111111,812.2466666666667
17115.0,8,3,837.5,5,4,3,543,Loyal Customers,279.1666666666667,3.0586592178770946,853.8756983240223
17117.0,288,1,116.19999999999999,1,2,1,121,Hibernating,116.19999999999999,4.67948717948718,543.7564102564103
17118.0,318,1,157.02,1,2,1,121,Hibernating,157.02,7.604166666666667,1194.0062500000001
17119.0,3,2,606.91,5,3,3,533,Potential Loyalists,303.455,2.0110192837465566,610.2538567493114
17120.0,233,1,307.46,1,2,2,122,About to Sleep,307.46,2.744360902255639,843.7812030075187
17122.0,119,1,138.32,2,2,1,221,Hibernating,138.32,1.4777327935222673,204.4
17123.0,162,1,345.29999999999995,2,2,2,222,Need Attention,345.29999999999995,1.7892156862745099,617.8161764705882
17124.0,185,1,294.24,1,2,2,122,About to Sleep,294.24,2.016574585635359,593.3569060773481
17125.0,50,1,230.5,3,2,1,321,Promising,230.5,1.1550632911392404,266.2420886075949
17126.0,152,5,989.45,2,4,4,244,Need Attention,197.89000000000001,8.52803738317757,1687.6133177570096
17128.0,335,1,157.09,1,2,1,121,Hibernating,157.09,11.774193548387096,1849.608064516129
17131.0,5,5,2463.17,5,4,5,545,Champions,492.634,5.055401662049861,2490.4627423822712
17133.0,16,7,4892.240000000001,4,5,5,455,Champions,698.8914285714287,7.300000000000001,5101.9074285714305
17134.0,107,2,413.2,2,3,2,232,Need Attention,206.6,2.8185328185328187,582.3088803088804
17135.0,16,7,1139.73,4,5,4,454,Champions,162.81857142857143,7.300000000000001,1188.5755714285715
17138.0,276,1,380.5,1,2,2,122,About to Sleep,380.5,4.055555555555555,1543.138888888889
17139.0,16,12,10650.77,4,5,5,455,Champions,887.5641666666667,12.514285714285716,11107.231571428572
17140.0,247,1,454.12,1,2,2,122,About to Sleep,454.12,3.0672268907563027,1392.8890756302521
17142.0,239,1,579.0,1,2,3,123,About to Sleep,579.0,2.874015748031496,1664.055118110236
17144.0,1,2,984.57,5,3,4,534,Potential Loyalists,492.285,2.0,984.57
17146.0,106,3,749.78,2,4,3,243,Need Attention,249.92666666666665,4.211538461538462,1052.575769230769
17147.0,23,4,1714.59,4,4,4,444,Champions,428.6475,4.256559766763848,1824.5637026239065
17148.0,52,1,124.88,3,2,1,321,Promising,124.88,1.1624203821656052,145.16305732484076
17152.0,195,3,1689.5,1,4,4,144,About to Sleep,563.1666666666666,6.403508771929824,3606.2426900584787
17153.0,24,1,213.78,4,2,1,421,New Customers,213.78,1.067251461988304,228.15701754385964
17154.0,75,1,329.34,2,2,2,222,Need Attention,329.34,1.254295532646048,413.08969072164945
17155.0,18,2,251.70000000000002,4,3,2,432,Potential Loyalists,125.85000000000001,2.0977011494252875,263.99568965517244
17157.0,8,2,319.0,5,3,2,532,Potential Loyalists,159.5,2.0391061452513966,325.2374301675977
17158.0,32,3,1266.97,4,4,4,444,Champions,422.3233333333333,3.278443113772455,1384.5630239520956
17159.0,22,3,1538.88,4,4,4,444,Champions,512.96,3.183139534883721,1632.8232558139537
17160.0,31,6,3518.03,4,5,5,455,Champions,586.3383333333334,6.537313432835822,3833.0774626865677
17162.0,29,10,1715.46,4,5,4,454,Champions,171.546,10.830860534124628,1857.9908011869434
17163.0,22,2,293.1,4,3,2,432,Potential Loyalists,146.55,2.122093023255814,310.9927325581396
17164.0,33,7,2467.35,4,5,5,455,Champions,352.4785714285714,7.6726726726726735,2704.452702702703
17165.0,284,1,158.68,1,2,1,121,Hibernating,158.68,4.451219512195122,706.319512195122
17166.0,39,2,206.34,3,3,1,331,Lost,103.17,2.232415902140673,230.3183486238532
17169.0,58,2,835.78,3,3,3,333,Potential Loyalists,417.89,2.3701298701298703,990.4535714285714
17171.0,289,1,224.91,1,2,1,121,Hibernating,224.91,4.740259740259741,1066.1318181818183
17172.0,79,1,317.76,2,2,2,222,Need Attention,317.76,1.2717770034843205,404.1198606271777
17173.0,5,8,3766.6,5,5,5,555,Champions,470.825,8.088642659279778,3808.335180055401
17174.0,218,1,59.9,1,2,1,121,Hibernating,59.9,2.4662162162162162,147.72635135135135
17175.0,44,4,1443.69,3,4,4,344,Loyal Customers,360.9225,4.53416149068323,1636.4809006211183
17176.0,202,1,306.13,1,2,2,122,About to Sleep,306.13,2.225609756097561,681.3259146341463
17179.0,178,3,711.79,2,4,3,243,Need Attention,237.26333333333332,5.824468085106383,1381.9327127659574
17180.0,56,4,783.97,3,4,3,343,Loyal Customers,195.9925,4.709677419354839,923.0614516129033
17181.0,57,2,239.92000000000002,3,3,1,331,Lost,119.96000000000001,2.3624595469255665,283.40064724919097
17183.0,8,6,3347.31,5,5,5,555,Champions,557.885,6.117318435754189,3412.760195530726
17186.0,47,2,144.0,3,3,1,331,Lost,72.0,2.2884012539184955,164.76489028213166
17187.0,227,1,203.95,1,2,1,121,Hibernating,203.95,2.6258992805755397,535.5521582733813
17188.0,11,7,2474.23,5,5,5,555,Champions,353.4614285714286,7.197183098591549,2543.92661971831
17189.0,106,2,383.75,2,3,2,232,Need Attention,191.875,2.8076923076923075,538.7259615384615
17190.0,59,2,444.74,3,3,2,332,Potential Loyalists,222.37,2.3778501628664497,528.7625407166124
17191.0,28,7,2093.68,4,5,5,455,Champions,299.09714285714284,7.559171597633137,2260.926627218935
17193.0,36,7,1699.3000000000002,3,5,4,354,Loyal Customers,242.7571428571429,7.742424242424242,1879.528787878788
17194.0,274,2,262.62,1,3,2,132,About to Sleep,131.31,7.934782608695652,1041.916304347826
17197.0,30,1,1013.01,4,2,4,424,Potential Loyalists,1013.01,1.0863095238095237,1100.4424107142856
17198.0,24,3,692.22,4,4,3,443,Loyal Customers,230.74,3.201754385964912,738.7728070175438
17201.0,54,1,289.78,3,2,2,322,Potential Loyalists,289.78,1.169871794871795,339.0054487179487
17203.0,36,6,3560.08,3,5,5,355,Loyal Customers,593.3466666666667,6.636363636363636,3937.6642424242423
17204.0,175,4,1564.56,2,4,4,244,Need Attention,391.14,7.643979057591623,2989.865968586387
17205.0,54,1,384.08,3,2,2,322,Potential Loyalists,384.08,1.169871794871795,449.324358974359
17206.0,53,1,204.24,3,2,1,321,Promising,204.24,1.1661341853035143,238.17124600638977
17211.0,27,8,2317.2200000000003,4,5,5,455,Champions,289.65250000000003,8.613569321533923,2494.9418879056047
17212.0,253,1,226.85,1,2,1,121,Hibernating,226.85,3.230088495575221,732.7455752212389
17213.0,40,7,2781.23,3,5,5,355,Loyal Customers,397.31857142857143,7.837423312883436,3113.9538343558283
17214.0,60,6,1059.1200000000001,3,5,4,354,Loyal Customers,176.52,7.156862745098039,1263.3294117647058
17217.0,234,1,113.5,1,2,1,121,Hibernating,113.5,2.765151515151515,313.84469696969694
17218.0,4,10,1951.97,5,5,4,554,Champions,195.197,10.082872928176796,1968.146546961326
17219.0,32,1,114.23,4,2,1,421,New Customers,114.23,1.092814371257485,124.83218562874251
17220.0,24,14,3187.55,4,5,5,455,Champions,227.68214285714288,14.941520467836256,3401.9173976608186
17221.0,7,2,334.48,5,3,2,532,Potential Loyalists,167.24,2.033426183844011,340.0701949860724
17222.0,65,1,328.65,3,2,2,322,Potential Loyalists,328.65,1.212624584717608,398.52906976744185
17223.0,310,2,416.89,1,3,2,132,About to Sleep,208.445,13.035714285714286,2717.229464285714
17226.0,309,1,393.49,1,2,2,122,About to Sleep,393.49,6.4035087719298245,2519.7166666666667
17227.0,19,6,939.32,4,5,4,454,Champions,156.55333333333334,6.311239193083574,988.0455331412104
17228.0,16,8,1906.09,4,5,4,454,Champions,238.26125,8.342857142857143,1987.7795714285714
17229.0,96,2,318.76,2,3,2,232,Need Attention,159.38,2.7037037037037037,430.9162962962963
17230.0,264,8,3638.41,1,5,5,155,About to Sleep,454.80125,28.627450980392158,13019.80049019608
17231.0,12,10,3124.72,5,5,5,555,Champions,312.472,10.310734463276836,3221.815819209039
17232.0,3,2,417.77,5,3,2,532,Potential Loyalists,208.885,2.0110192837465566,420.0717630853995
17233.0,35,1,190.88,3,2,1,321,Promising,190.88,1.1027190332326284,210.4870090634441
17234.0,183,1,149.89000000000001,1,2,1,121,Hibernating,149.89000000000001,1.994535519125683,298.96092896174866
17235.0,25,2,550.06,4,3,3,433,Potential Loyalists,275.03,2.1407624633431084,588.773900293255
17236.0,13,6,916.13,5,5,3,553,Loyal Customers,152.68833333333333,6.2039660056657215,947.2732294617563
17237.0,11,2,314.69,5,3,2,532,Potential Loyalists,157.345,2.056338028169014,323.55450704225353
17238.0,3,17,3719.1,5,5,5,555,Champions,218.7705882352941,17.09366391184573,3739.590909090909
17239.0,313,1,382.5,1,2,2,122,About to Sleep,382.5,6.886792452830188,2634.198113207547
17242.0,108,2,1135.04,2,3,4,234,Need Attention,567.52,2.8294573643410854,1605.7736434108526
17243.0,1,26,8540.05,5,5,5,555,Champions,328.4634615384615,26.0,8540.05
17244.0,53,1,954.9,3,2,4,324,Potential Loyalists,954.9,1.1661341853035143,1113.5415335463258
17245.0,205,1,171.45,1,2,1,121,Hibernating,171.45,2.267080745341615,388.69099378881987
17247.0,15,1,280.09000000000003,4,2,2,422,Potential Loyalists,280.09000000000003,1.03988603988604,291.26168091168097
17248.0,120,1,318.65,2,2,2,222,Need Attention,318.65,1.483739837398374,472.79369918699183
17250.0,4,2,381.97,5,3,2,532,Potential Loyalists,190.985,2.016574585635359,385.1354972375691
17251.0,363,1,269.83,1,2,2,122,About to Sleep,269.83,121.66666666666667,32829.316666666666
17252.0,117,2,348.91,2,3,2,232,Need Attention,174.455,2.931726907630522,511.4544176706828
17253.0,18,1,178.26,4,2,1,421,New Customers,178.26,1.0488505747126438,186.96810344827585
17254.0,5,2,271.19,5,3,2,532,Potential Loyalists,135.595,2.0221606648199444,274.19487534626035
17255.0,41,2,291.48,3,3,2,332,Potential Loyalists,145.74,2.246153846153846,327.3544615384616
17256.0,107,2,240.0,2,3,1,231,Lost,120.0,2.8185328185328187,338.22393822393826
17259.0,148,2,581.23,2,3,3,233,Need Attention,290.615,3.3486238532110093,973.1603211009175
